Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
363. Jimpa,2025,1h 53m,Unrated,5.7,949,47.0,"Hannah and her non-binary teenager Frances visit her gay grandfather Jimpa in Amsterdam. Frances expresses a desire to stay with their grandfather for a year, challenging Hannah's parenting beliefs and forcing her to confront past issues.",https://www.imdb.com/title/tt23745668/?ref_=sr_i_363,"['Matthew Cormack', 'Sophie Hyde']",['Sophie Hyde'],"['Aud Mason-Hyde', 'Olivia Colman', 'John Lithgow', 'Cody Fern', 'Maya Jean Carey', 'Bryn Chapman Parish', 'Satu Halonen', 'Kate Box', 'Eamon Farren', 'Daniel Henshall']",,"$6,395","$331,687","$49,781","February 13, 2026","['Australia', 'Netherlands', 'Finland']","['Adelaide, South Australia, Australia']","['Closer Productions', 'Mad Ones Films', 'Viking Film']",,['Drama'],['English']
364. Mumu,2025,1h 51m,,7.3,529,,"A deaf father raises his hearing daughter, who becomes his link to the outside world; as she grows older and social pressures intervene, their close bond is tested by forces beyond their control.",https://www.imdb.com/title/tt35635579/?ref_=sr_i_364,['Dandi Fu'],['Sha Mo'],"['Yixing Zhang', 'Luoan Li', 'Yao Huang', 'Vivienne Tien', 'Ruonan Zhang', 'Wenkang Yuan', 'Liya Ai', 'Joriel Wang']",,"$25,373","$57,240","$49,449","April 3, 2025",['China'],,"['CKF Pictures', 'Shanghai Tao Piao Piao Movie & TV Culture', 'iQIYI Pictures']","Awards, 6 wins & 6 nominations total","['Mandarin', 'Crime', 'Drama']",['Mandarin']
365. Sovereign,2025,1h 40m,R,6.5,8.6K,67.0,"A father and son who identify as Sovereign Citizens, a group of anti-government extremists, find themselves in a standoff with a chief of police that sets off a manhunt.",https://www.imdb.com/title/tt26843513/?ref_=sr_i_365,['Christian Swegal'],['Christian Swegal'],"['Nick Offerman', 'Jacob Tremblay', 'Dennis Quaid', 'Terry J. Nelson', 'Bobby Gilchrist', 'Kezia DaCosta', 'Megan Mullally', 'Ruby Wolf', 'Buddy Campbell', 'Tommy Kramer']",,"$24,652","$77,468","$48,899","July 11, 2025",['United States'],"['Lincoln, Arkansas, USA']","['All Night Diner', 'Concourse Media', 'Valecroft']","Awards, 1 win & 3 nominations total","['Psychological Drama', 'Psychological Thriller', 'Crime', 'Drama', 'Thriller']",['English']
366. Kontinental '25,2025,1h 49m,,6.7,2.4K,78.0,"In the capital of Transylvania, Cluj-Napoca, Orsolya serves as a bailiff. She has to evict a homeless guy from a cellar one day, which has disastrous results and sets off a moral problem that Orsolya must try to resolve.",https://www.imdb.com/title/tt35492581/?ref_=sr_i_366,['Radu Jude'],['Radu Jude'],"['Eszter Tompa', 'Gabriel Spahiu', 'Adonis Tanta', 'Oana Mardare', 'Serban Pavlu', 'Annamária Biluska', 'Adrian Sitaru', 'Marius Damian', 'Vlad Semenescu', 'Marius Panduru']",,"$5,441","$147,307","$48,647","April 3, 2026","['Romania', 'Switzerland', 'Luxembourg', 'Brazil', 'United Kingdom']","['Cluj-Napoca, Romania']","['RT Features', 'Bord Cadre Films', 'Sovereign Films (II)']","Awards, 6 wins & 5 nominations total","['Comedy', 'Drama']","['Romanian', 'Hungarian', 'German', 'Latin', 'English']"
367. Obex,2025,1h 30m,,5.6,890,75.0,"Conor Marsh's secluded life is disrupted when he plays the OBEX game. His dog Sandy disappears, blurring reality and game. Conor enters the OBEX world to rescue Sandy, navigating its strange realms.",https://www.imdb.com/title/tt29544916/?ref_=sr_i_367,"['Albert Birney', 'Pete Ohs']",['Albert Birney'],"['Albert Birney', 'Callie Hernandez', 'Frank Mosley', 'Dorothy']",,"$9,839","$49,861","$48,174","March 9, 2026",['United States'],,"['Cartuna', 'Ley Line Entertainment', 'Salem Street Entertainment']","Awards, 1 win & 5 nominations total","['Fantasy', 'Horror', 'Sci-Fi']",['English']
368. Crunchyroll Anime Nights SNEAK PEEK,2025,2h 11m,,,,,,https://www.imdb.com/title/tt39166386/?ref_=sr_i_368,[],[],,,,"$48,126","$48,126","December 15, 2025",,,,,[],[]
369. 31 Candles,2025,1h 30m,,6.4,103,,"Leo Kadner, a 30-year-old New Yorker, has a Bar Mitzvah after reconnecting with his childhood crush Eva Shapiro. To complete his Mitzvah project, Leo must deal with situationships, exes, and family while on a deadline.",https://www.imdb.com/title/tt30290460/?ref_=sr_i_369,['Jonah Feingold'],['Jonah Feingold'],"['Jonah Feingold', 'Sarah Coffey', 'Caroline Aaron', 'Djouliet Amara', 'Seth Barrish', 'Megan Bitchell', 'Lori Tan Chinn', 'Catherine Cohen', 'Joey Dardano', 'Derrick Delgado']",,,"$46,244","$46,244","January 11, 2025",['United States'],,"['Good Trouble Films', 'Romantical', 'York Ave Department of Motion Pictures']",,"['Comedy', 'Romance']",['English']
370. Two Pianos,2025,1h 55m,,5.6,410,68.0,"Mathias, a virtuoso pianist, lives an impossible love story.",https://www.imdb.com/title/tt33518607/?ref_=sr_i_370,"['Arnaud Desplechin', 'Kamen Velkovsky', 'Ondine Lauriot dit Prévost']",['Arnaud Desplechin'],"['François Civil', 'Nadia Tereszkiewicz', 'Charlotte Rampling', 'Hippolyte Girardot', 'Alba Gaïa Bellugi', 'Anne Kessler', 'Jeremy Lewin', 'Marianne Pommier', 'Valentin Picard', 'Laura Caselli']",,"$5,904","$1,616,460","$45,940","May 8, 2026",['France'],"['Piscine Antoine-Charial, Lyon, France (swimming pool lesson of boy)']","['Why Not Productions', 'Arte France Cinéma', 'Auvergne Rhône-Alpes Cinéma']","Awards, 1 win & 2 nominations total","['French', 'Drama', 'Music', 'Romance']","['French', 'English']"
371. The Napa Boys,2025,1h 32m,Not Rated,5.3,338,59.0,"A mysterious individual known as ""The Sommelier"" leads a group of friends on a strange trip through wine country.",https://www.imdb.com/title/tt37532179/?ref_=sr_i_371,"['Nick Corirossi', 'Armen Weitzman']",['Nick Corirossi'],"['Armen Weitzman', 'Nick Corirossi', 'Sarah Ramos', 'Mike Mitchell', 'Jamar Malachi Neighbors', 'Chloe Cherry', 'Vanessa Chester', 'Nelson Franklin', 'Paul Rust', 'David Wain']",,"$5,752","$45,690","$45,690","April 20, 2026",['United States'],"['Los Angeles, California, USA']",['Sunset Rose Pictures'],,"['Adventure', 'Comedy']",['English']
372. Cologne 75,2025,1h 52m,,7.1,2.1K,61.0,"Vera Brandes, who, in 1975 and at the age of 18, staged the famous Köln Concert by jazz musician Keith Jarrett.",https://www.imdb.com/title/tt20414360/?ref_=sr_i_372,['Ido Fluk'],['Ido Fluk'],"['Mala Emde', 'John Magaro', 'Michael Chernus', 'Shirin Lilly Eissa', 'Enno Trebs', 'Leo Meier', 'Leon Blohm', 'Ulrich Tukur', 'Jördis Triebel', 'Susanne Wolff']",,"$7,818","$326,704","$45,370","March 13, 2025","['Germany', 'Poland', 'Belgium']","['Feierabendhaus Hürth, North Rhine-Westphalia, Germany']","['ONE TWO Films', 'Mizzel Media', 'Extreme Emotions']","Awards, 4 wins & 5 nominations total","['German', 'Coming-of-Age', 'Biography', 'Drama', 'Music']","['German', 'English']"
373. For Worse,2025,1h 30m,,5.4,195,,A newly divorced sober mom goes to a wedding with a much younger date and behaves like a drunk 25 year old bridesmaid to try and keep up.,https://www.imdb.com/title/tt31590095/?ref_=sr_i_373,['Amy Landecker'],['Amy Landecker'],"['Amy Landecker', 'Bradley Whitford', 'Nico Hiraga', 'Missi Pyle', 'Gaby Hoffmann', 'Ken Marino', 'Simon Helberg', 'Paul Adelstein', 'Claudia Sulewski', 'Lilli Kay']",,"$10,925","$44,341","$44,341","April 3, 2026",['United States'],,"['Big Swing Productions', '285 Pictures', 'For Better Productions']","Awards, 3 wins & 1 nomination total","['Comedy', 'Romance']",['English']
374. By Design,2025,1h 32m,,4.9,455,63.0,A twist on the body swap genre.,https://www.imdb.com/title/tt33365660/?ref_=sr_i_374,['Amanda Kramer'],['Amanda Kramer'],"['Juliette Lewis', 'Mamoudou Athie', 'Samantha Mathis', 'Robin Tunney', 'Alisa Torres', 'Clifton Collins Jr.', 'Keir Gilchrist', 'Madison McKinley', 'Miranda Bailey', 'Cristo Montt']",,"$16,804","$44,307","$44,307","January 23, 2025",['United States'],,"['Cold Iron Pictures', 'Smudge Films']","Awards, 5 nominations total","['Psychological Drama', 'Comedy', 'Drama', 'Sci-Fi']",['English']
375. Granite Rapids Moon,2025,1h 33m,,8.9,72,,A dad suddenly departs for the Grand Canyon after reading his daughter's birthday card. His week-long solo hike stirs memories of a previous canyon journey with another woman.,https://www.imdb.com/title/tt4123860/?ref_=sr_i_375,['Kenneth Cran'],['Kenneth Cran'],"['Brit Morgan', 'John Charles Meyer', 'Susan Papa', 'Etienne Eckert', 'Micah Cohen', 'KylieRae Condon', 'Missi Pyle', 'Kevin Thomas', 'Israel Wright', 'Katie Rose Welp']",,,"$43,558","$43,558","April 23, 2025",['United States'],"['Los Angeles, California, USA']",,,['Drama'],['English']
376. Preparation for the Next Life,2025,1h 55m,R,5.9,1.3K,80.0,"A Uyghur woman, trained by her military father, migrates to NYC where she finds herself laboring in Chinatown's underground kitchens. She fatefully encounters a young American soldier who just returned from three tours in the Middle East.",https://www.imdb.com/title/tt31727191/?ref_=sr_i_376,"['Martyna Majok', 'Atticus Lish']",['Bing Liu'],"['Sebiye Behtiyar', 'Fred Hechinger', 'Alicher Adill', 'Dralla Aierken', 'Erden Uyghur', 'Esther Chen', 'Celine Cheung', 'Jessica Ma', 'Whitney Chi', 'Winnie Guo']",,"$31,848","$45,001","$43,421","December 12, 2025",['United States'],,"['Amazon MGM Studios', 'Finding Leo Productions', 'Orion Pictures']","Awards, 2 nominations total",['Drama'],['English']
377. The Currents,2025,1h 44m,,6.3,177,79.0,"During a business trip to Geneva, Lina's impulsive decision leads to perilous consequences. Back in Buenos Aires, she tries to bury her secret, but the dark past she left behind resurfaces to threaten her current life.",https://www.imdb.com/title/tt35746682/?ref_=sr_i_377,['Milagros Mumenthaler'],['Milagros Mumenthaler'],"['Isabel Aimé González-Sola', 'Mauricio Bertorello', 'Sara Bessio', 'Esteban Bigliardi', 'Jazmín Carballo', 'Emma Fayo Duarte', 'Ernestina Gatti', 'Patricia Mouzo', 'Claudia Sánchez', 'Susana Saulquin']",,"$8,020","$46,369","$42,885","November 13, 2025","['Argentina', 'Switzerland']",,"['Alina Film', 'Ruda Cine']","Awards, 1 win & 15 nominations total","['Spanish', 'Drama']",['Spanish']
378. Yes,2025,2h 31m,Unrated,6.3,835,85.0,"A jazz musician and his dancer wife Jasmine offer their artistic talents to help their nation after the October 7 attacks, with the musician tasked with composing a new national anthem.",https://www.imdb.com/title/tt36667493/?ref_=sr_i_378,['Nadav Lapid'],['Nadav Lapid'],"['Ariel Bronz', 'Efrat Dor', 'Naama Preis', 'Aleksey Serebryakov', 'Sharon Alexander', 'Pablo Pillaud-Vivien', 'Idit Teperson', 'Meir Fenigstein', 'Amit Narovliansky', 'Ellie Ohana']",,"$7,830","$448,598","$42,771","April 3, 2026","['France', 'Israel', 'Cyprus', 'Germany']",,"['Les Films du Bal', 'Chi-Fou-Mi Productions', 'Bustan Films']","Awards, 1 win & 13 nominations total","['Dark Comedy', 'Comedy', 'Drama']","['Hebrew', 'English', 'Russian']"
379. The Actor,2025,1h 38m,R,5.4,1.1K,62.0,"When New York actor Paul Cole is beaten and left for dead in 1950s Ohio, he loses his memory and finds himself stranded in a mysterious small town where he struggles to get back home and reclaim what he's lost.",https://www.imdb.com/title/tt14127944/?ref_=sr_i_379,"['Stephen Cooney', 'Duke Johnson', 'Donald E. Westlake']",['Duke Johnson'],"['André Holland', 'Gemma Chan', 'May Calamawy', 'Asim Chaudhry', 'Joe Cole', 'Fabien Frankel', 'Olwen Fouéré', 'Edward Hogg', 'Toby Jones', 'Youssef Kerkour']",,"$20,941","$42,753","$42,753","June 30, 2025","['United States', 'Hungary']","['Budapest, Hungary']","['Esme Grace Media/COIL', 'Innerlight Films', 'The Launch Company']","Awards, 1 nomination total","['Psychological Drama', 'Suspense Mystery', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
380. Late Shift,2025,1h 32m,,7.7,11K,69.0,"Floria, a dedicated nurse, tirelessly serves in an understaffed hospital ward. However, today her shift becomes a tense and urgent race against the clock.",https://www.imdb.com/title/tt32204858/?ref_=sr_i_380,['Petra Biondina Volpe'],['Petra Biondina Volpe'],"['Leonie Benesch', 'Sonja Riesen', 'Alireza Bayram', 'Selma Jamal Aldin', 'Margherita Schoch', 'Urs Bihler', 'Albana Agaj', 'Ridvan Murati', 'Urbain Guiguemde', 'Elisabeth Roll']","CHF3,700,000 (estimated)","$14,196","$4,040,132","$42,638","February 27, 2025","['Switzerland', 'Germany']","['Zürich, Switzerland']","['Zodiac Pictures', 'MMC Zodiac', 'Schweizer Radio und Fernsehen (SRF)']","Awards, 9 wins & 8 nominations total","['German', 'Medical Drama', 'Psychological Drama', 'Drama', 'Thriller']","['German', 'Turkish', 'French', 'Albanian']"
381. Dragon Heart: Adventures Beyond This World,2025,1h 59m,PG-13,5.0,41,,"Two teens drown in a river, get rescued by a dragon, and learn they're dead. An old man offers to revive them if they explore the spirit world to find their purpose, leading them through hellish realms.",https://www.imdb.com/title/tt36551651/?ref_=sr_i_381,['Ryuho Okawa'],['Isamu Imakake'],"['Masumi Asano', 'Shigeru Chiba', 'Rica Fukami', 'Chinatsu Hirose', 'Yûsuke Kobayashi', 'Tetsuo Komura', ""Shin'ichirô Miki"", 'Paul K. Richards', 'Shunsuke Takeuchi']",,"$13,625","$1,736,441","$41,818","March 3, 2026",['Japan'],,"['HS Pictures Studio', 'IRH Press Co.']","Awards, 1 win total","['Japanese', 'Anime', 'Hand-Drawn Animation', 'Adventure', 'Animation', 'Fantasy']",['Japanese']
382. Ricky,2025,1h 49m,,6.6,157,79.0,"Newly released after being locked up in his teens, 30-year-old Ricky navigates the challenging realities of life post-incarceration, and the complexity of gaining independence for the first time as an adult.",https://www.imdb.com/title/tt27827635/?ref_=sr_i_382,"['Lin Que Ayoung', 'Rashad Frett']",['Rashad Frett'],"['Titus Welliver', 'Sheryl Lee Ralph', 'Stephan James', 'Andrene Ward-Hammond', 'Sean Nelson', 'Anthony Hoang', 'Simbi Kali', 'Imani Lewis', 'Katie Lee Hill', 'Donna Glaesener']",,"$30,531","$41,513","$41,513","April 24, 2026",['United States'],"['Connecticut, USA (on location)']","['Bay Mills Studios', 'Good Gravy Films', 'Ossetra Films']","Awards, 3 wins & 3 nominations total",['Drama'],['English']
383. Unholy Song,2025,1h 35m,,4.9,107,,"After releasing an evil witch from its cursed tape, a landlord and his two new renters must confront their fears and skepticism to defeat this entity.",https://www.imdb.com/title/tt28022241/?ref_=sr_i_383,['Arthur G. Night'],['Arthur G. Night'],"['Jessica K. Chaves', 'Christopher Orozco', 'Sean Gestl', 'Eric Parkinson', 'Quint Gabriel', 'Kelley Lord', 'Alan Nova', 'Mark Overby', 'Mikaela Seamans', 'Jessenia Stidger']",,"$20,345","$40,724","$40,724","February 28, 2025",['United States'],"['Lodi, California, USA (Filming City)']","['Trupeak Entertainment', 'Midnight Kastle Productions']","Awards, 1 win total",['Horror'],['English']
384. Labyrinth,2025,1h 55m,,6.0,112,,High schooler Shiori's dream of online stardom turns into a mission to save the world from brainrot after an embarrassing video of her goes viral and she's trapped in her smartphone by a nefarious alter ego.,https://www.imdb.com/title/tt38507195/?ref_=sr_i_384,['Taichi Hashimoto'],['Shôji Kawamori'],"['Suzuka', 'Taizô Harada', 'Show Hayami', 'Aoi Itô', 'Jun Saito', 'Maaya Sakamoto', 'Tomokazu Sugita', 'Takuto Teranishi']",,"$20,626","$51,509","$39,935","May 10, 2026",['Japan'],,['Slow Curve Co.'],,"['Japanese', 'Anime', 'Computer Animation', 'Psychological Drama', 'Showbiz Drama', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']","['Japanese', 'English']"
385. Monk in Pieces,2025,1h 34m,,7.4,103,,"The boundary-breaking composer and performer Meredith Monk overcame a hostile critical establishment to become one of the great innovators of her generation. Now, Monk faces mortality: can such singular work be performed without her?",https://www.imdb.com/title/tt34542628/?ref_=sr_i_385,"['Billy Shebar', 'David C. Roberts', 'Trish Dalton']","['David C. Roberts', 'Billy Shebar']","['Björk', 'David Byrne', 'Ping Chong', 'Merce Cunningham', 'Philip Glass', 'Lanny Harrison', 'Joanna Lynn-Jacobs', 'Meredith Monk', 'John Schaefer', 'Julia Wolfe']",,"$10,775","$39,108","$39,108","August 21, 2025",['United States'],"[""New York City, New York, USA (Meredith Monk's loft)""]",['110th Street Films'],"Awards, 1 win & 7 nominations total","['Music Documentary', 'Documentary', 'Music']",['English']
386. Women in Christ,2025,1h 40m,,7.9,21,,"More than a documentary-Women in Christ is a call to every woman who's ever wondered if her story matters. It does. Because when we see these women, we see the Savior.",https://www.imdb.com/title/tt37498018/?ref_=sr_i_386,['Daylen Pollard'],['Daylen Pollard'],"['Fernanda Bohme', 'Debra Bonner', 'Kimberly Dowdell', 'Esther Jackson-Stowell', 'Kerry Owen']",,"$15,308","$38,392","$38,392","September 12, 2025",['United States'],"['Utah, USA']",['Pollard Pictures'],,['Documentary'],['English']
"387. Coexistence, My Ass!",2025,1h 35m,,7.5,336,75.0,"Comedian Noam Shuster Eliassi's one-woman show tackles the Israeli-Palestinian conflict and the struggle for equality, challenging audiences with uncomfortable truths when her pursuit of coexistence starts sounding absurd.",https://www.imdb.com/title/tt34964219/?ref_=sr_i_387,"['Rachel Leah Jones', 'Rabab Haj Yahya']",['Amber Fares'],['Noam Shuster-Eliassi'],,"$14,050","$37,729","$37,729","February 5, 2026","['United States', 'France']",,"['My Teez Production', 'Home Made Docs', 'Intuitive Pictures']","Awards, 5 wins & 5 nominations total",['Documentary'],"['English', 'Hebrew', 'Arabic']"
388. Unidentified,2025,1h 39m,PG-13,5.9,144,55.0,"A grieving mother, fueled by her passion for true crime, seeks answers when a teenage girl is found dead in the desert and the police investigation stalls.",https://www.imdb.com/title/tt32298366/?ref_=sr_i_388,"['Haifaa Al-Mansour', 'Brad Niemann']",['Haifaa Al-Mansour'],"['Abdullah Al-Qahtani', 'Mila Al Zahrani', 'Aziz Gharbawi', 'Shafi Al Harthi', 'Adwa Alasiri', 'Othoub Sharar']",,"$16,960","$45,301","$37,198","June 26, 2026",['Saudi Arabia'],"['Riyadh, Saudi Arabia']","['Al Mansour Establishment', 'Rotana Studios']",,"['Arabic', 'Crime', 'Mystery', 'Thriller']",['Arabic']
389. Rabbit Trap,2025,1h 28m,,4.8,2.5K,57.0,Married couple Daphne and Darcy Davenport are two musicians who moved from London to a cottage in Wales to complete their new album. By accident they record a mystical sound never heard before and gradually disconnect from reality.,https://www.imdb.com/title/tt29567402/?ref_=sr_i_389,['Bryn Chainey'],['Bryn Chainey'],"['Dev Patel', 'Rosy McEwen', 'Jade Croot', 'Nicholas Sampson']",,"$18,481","$107,771","$32,817","September 12, 2025","['United Kingdom', 'United States']",,"['SpectreVision', 'Align', 'Bankside Films']","Awards, 1 win & 3 nominations total","['Folk Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']",['English']
390. A Cool Fish 2,2025,2h 2m,,5.0,118,,"The ""scumbag"" Chen Sanjin and the ""ruthless woman"" Xue Fangmei, who broke up on the streets of Bangkok, unexpectedly became involved in a kidnapping activity by a criminal group.",https://www.imdb.com/title/tt37309515/?ref_=sr_i_390,"['Xiaozhi Rao', 'Lili Wang', 'Quan Zhou']",['Xiaozhi Rao'],"['Yu Zhang', 'Suxi Ren', 'Binlong Pan', 'Marisa Anita', 'Yiqian Guo', 'Yinyin Ma', 'Pawarith Monkolpisit', 'Jane Nathamon Ngamkanok', 'Areeya Pholphuttrakul', 'Yanxiao Xie']",,"$32,669","$46,348","$32,669","July 5, 2025",['China'],,"['China Film Co., Ltd.', 'Emperor Motion Pictures', 'Lian Ray Pictures']","Awards, 2 wins & 2 nominations total","['Mandarin', 'Comedy', 'Crime']","['Mandarin', 'English', 'Thai']"
